time	V(ausgang)
4.176060087450382e-010	1.648112e+000
4.745742266360537e-010	1.648112e+000
5.260670905114612e-010	1.648112e+000
5.890956177188634e-010	1.648113e+000
6.491815000194612e-010	1.648113e+000
6.938705257786413e-010	1.648113e+000
7.353732521125644e-010	1.648113e+000
7.618532962365102e-010	1.648113e+000
7.883277735486456e-010	1.648113e+000
8.108070686118971e-010	1.648113e+000
8.341299582086324e-010	1.648113e+000
8.596598869168912e-010	1.648113e+000
8.751751281846727e-010	1.648113e+000
8.905973090577299e-010	1.648113e+000
9.214416708038444e-010	1.648113e+000
9.448509153746085e-010	1.648113e+000
9.603610586220389e-010	1.648112e+000
9.684987341226157e-010	1.648112e+000
9.825200864816679e-010	1.648112e+000
9.901201508396886e-010	1.648112e+000
9.969838959181542e-010	1.648112e+000
1.013729343153859e-009	1.648111e+000
1.021814257391647e-009	1.648111e+000
1.033779996538710e-009	1.648111e+000
1.045400704512862e-009	1.648111e+000
1.059157317550717e-009	1.648112e+000
1.086670543626426e-009	1.648112e+000
1.094595620397717e-009	1.648111e+000
1.103454717148289e-009	1.648111e+000
1.126533041290130e-009	1.648111e+000
1.135168498648834e-009	1.648111e+000
1.159060531092804e-009	1.648111e+000
1.169618132604138e-009	1.648111e+000
1.180557884029932e-009	1.648110e+000
1.190692758993376e-009	1.648110e+000
1.197149108443188e-009	1.648110e+000
1.212066289235458e-009	1.648110e+000
1.222192509287960e-009	1.648109e+000
1.231523806510404e-009	1.648109e+000
1.238348110514789e-009	1.648109e+000
1.258723973756792e-009	1.648108e+000
1.269671240243519e-009	1.648108e+000
1.283363254497820e-009	1.648108e+000
1.304437045284638e-009	1.648108e+000
1.327287849340016e-009	1.648108e+000
1.344011375183300e-009	1.648108e+000
1.364850076893726e-009	1.648108e+000
1.381381438785606e-009	1.648108e+000
1.398884095016954e-009	1.648108e+000
1.425502158525807e-009	1.648108e+000
1.447399290219041e-009	1.648108e+000
1.484318881713271e-009	1.648108e+000
1.515047104221760e-009	1.648108e+000
1.558350662704327e-009	1.648108e+000
1.596543282455761e-009	1.648108e+000
1.635179646440466e-009	1.648108e+000
1.712452374409877e-009	1.648108e+000
1.718361186712236e-009	1.648108e+000
1.725205974808500e-009	1.648108e+000
1.729524987732949e-009	1.648108e+000
1.731780237738989e-009	1.648108e+000
1.733417459536956e-009	1.648108e+000
1.735230080255316e-009	1.648108e+000
1.735744490192563e-009	1.648110e+000
1.736101768525589e-009	1.648108e+000
1.736284045859506e-009	1.648105e+000
1.736492960532627e-009	1.648097e+000
1.736558555689176e-009	1.648091e+000
1.736603682604950e-009	1.648088e+000
1.737807775894404e-009	1.648087e+000
1.737892341307851e-009	1.648086e+000
1.737987712811451e-009	1.648086e+000
1.738178455818652e-009	1.648090e+000
1.738410884839319e-009	1.648098e+000
1.738630132893150e-009	1.648101e+000
1.739160151852045e-009	1.648101e+000
1.739455573117825e-009	1.648103e+000
1.739911040404898e-009	1.648107e+000
1.740358426184660e-009	1.648109e+000
1.740819410211586e-009	1.648109e+000
1.741378813216850e-009	1.648108e+000
1.742216831122435e-009	1.648106e+000
1.743040380844589e-009	1.648104e+000
1.743929310112480e-009	1.648103e+000
1.744894047287154e-009	1.648104e+000
1.746005066224102e-009	1.648095e+000
1.746066947164895e-009	1.648092e+000
1.746190709046480e-009	1.648085e+000
1.746438232809650e-009	1.648088e+000
1.746782652187267e-009	1.648097e+000
1.747112031385688e-009	1.648102e+000
1.747548816003246e-009	1.648106e+000
1.748078588350107e-009	1.648108e+000
1.748582973603642e-009	1.648107e+000
1.749294161826950e-009	1.648104e+000
1.750317439042139e-009	1.648102e+000
1.751174234786003e-009	1.648103e+000
1.752181340810844e-009	1.648105e+000
1.753635303317962e-009	1.648107e+000
1.754996830582174e-009	1.648107e+000
1.756113898431811e-009	1.648106e+000
1.757421471336333e-009	1.648106e+000
1.759038581243311e-009	1.648105e+000
1.760857223802097e-009	1.648104e+000
1.764626974114268e-009	1.648103e+000
1.767107046194457e-009	1.648104e+000
1.770602304245534e-009	1.648105e+000
1.774014985142514e-009	1.648105e+000
1.776496448701673e-009	1.648105e+000
1.779319192082446e-009	1.648104e+000
1.782064765106527e-009	1.648104e+000
1.791048203316554e-009	1.648105e+000
1.795889399584793e-009	1.648105e+000
1.800517839121490e-009	1.648105e+000
1.809774718194884e-009	1.648105e+000
1.819003782505658e-009	1.648105e+000
1.829050823525175e-009	1.648105e+000
1.831150989594822e-009	1.648105e+000
1.835351321734116e-009	1.648105e+000
1.842599093421738e-009	1.648105e+000
1.849749986125483e-009	1.648105e+000
1.856718668855280e-009	1.648105e+000
1.866629233796476e-009	1.648105e+000
1.882315839653426e-009	1.648105e+000
1.897606027928369e-009	1.648105e+000
1.910179312942377e-009	1.648105e+000
1.923533198917786e-009	1.648105e+000
1.936294777477038e-009	1.648105e+000
1.951805728447634e-009	1.648105e+000
1.966616842074558e-009	1.648104e+000
1.976417430695241e-009	1.648104e+000
1.989500452000791e-009	1.648104e+000
2.002067431946496e-009	1.648104e+000
2.015842066741900e-009	1.648105e+000
2.030430422189958e-009	1.648105e+000
2.038583588543052e-009	1.648104e+000
2.049295082156578e-009	1.648104e+000
2.057181820910195e-009	1.648104e+000
2.072070572172400e-009	1.648104e+000
2.081681498439038e-009	1.648104e+000
2.089237159171789e-009	1.648104e+000
2.094411435622299e-009	1.648105e+000
2.099274423402057e-009	1.648105e+000
2.101025917881926e-009	1.648155e+000
2.101043323638059e-009	1.648172e+000
2.101078135150324e-009	1.648252e+000
2.101090217408556e-009	1.647860e+000
2.101093488982767e-009	1.647692e+000
2.101097158335126e-009	1.647960e+000
2.101098521414498e-009	1.648084e+000
2.101986988975240e-009	1.648083e+000
2.102051877261803e-009	1.648090e+000
2.102141491820030e-009	1.648106e+000
2.102230123460672e-009	1.648105e+000
2.102300271619143e-009	1.648091e+000
2.102374743343034e-009	1.648083e+000
2.102434190325599e-009	1.648089e+000
2.102523060835637e-009	1.648106e+000
2.102611755616907e-009	1.648122e+000
2.102685591865059e-009	1.648134e+000
2.102833264361364e-009	1.648123e+000
2.102899581592656e-009	1.648098e+000
2.102957304610613e-009	1.648083e+000
2.103059009561697e-009	1.648083e+000
2.103223349448008e-009	1.648098e+000
2.103310047097820e-009	1.648098e+000
2.103502437557222e-009	1.648098e+000
2.103616446743134e-009	1.648106e+000
2.103727945354333e-009	1.648105e+000
2.103807845368726e-009	1.648091e+000
2.103894121449715e-009	1.648083e+000
2.103958527516573e-009	1.648089e+000
2.104053344318283e-009	1.648113e+000
2.104147709098832e-009	1.648119e+000
2.104199504931148e-009	1.648101e+000
2.104272076423887e-009	1.648083e+000
2.104330505885836e-009	1.648083e+000
2.104395019518256e-009	1.648089e+000
2.104488138102619e-009	1.648106e+000
2.104579568102953e-009	1.648105e+000
2.104657946616232e-009	1.648091e+000
2.104739545254607e-009	1.648083e+000
2.104807895028822e-009	1.648089e+000
2.104911179000833e-009	1.648113e+000
2.105014162227013e-009	1.648120e+000
2.105092409437450e-009	1.648098e+000
2.105166780417715e-009	1.648065e+000
2.105223222423233e-009	1.648052e+000
2.105363773218604e-009	1.648082e+000
2.105438064469973e-009	1.648082e+000
2.105517494442982e-009	1.648088e+000
2.105641651218110e-009	1.648098e+000
2.105763786594463e-009	1.648097e+000
2.106128855436191e-009	1.648105e+000
2.106294558899581e-009	1.648105e+000
2.106888290905072e-009	1.648097e+000
2.107198869951582e-009	1.648097e+000
2.107546157228481e-009	1.648099e+000
2.108094606464495e-009	1.648103e+000
2.108634006630191e-009	1.648105e+000
2.109118337832691e-009	1.648104e+000
2.109829946861499e-009	1.648102e+000
2.110732190577309e-009	1.648101e+000
2.111695714963189e-009	1.648101e+000
2.112817638033577e-009	1.648101e+000
2.115061484174353e-009	1.648101e+000
2.117294199865347e-009	1.648101e+000
2.119747946442788e-009	1.648101e+000
2.122365839107507e-009	1.648102e+000
2.125570195309052e-009	1.648102e+000
2.128168959789653e-009	1.648101e+000
2.130757984847037e-009	1.648100e+000
2.132735651170638e-009	1.648100e+000
2.135933629408629e-009	1.648102e+000
2.139103226223229e-009	1.648102e+000
2.141508153858616e-009	1.648101e+000
2.144086172268262e-009	1.648100e+000
2.146052038165000e-009	1.648100e+000
2.149166122699035e-009	1.648101e+000
2.152403385348975e-009	1.648102e+000
2.159396549407610e-009	1.648102e+000
2.164698175063758e-009	1.648103e+000
2.169588500782381e-009	1.648103e+000
2.177985387237763e-009	1.648102e+000
2.185092333867868e-009	1.648102e+000
2.196942224190768e-009	1.648102e+000
2.204522563927428e-009	1.648102e+000
2.212342107990786e-009	1.648102e+000
2.221531713741242e-009	1.648102e+000
2.230618357283570e-009	1.648102e+000
2.239912191374880e-009	1.648102e+000
2.249265830914902e-009	1.648101e+000
2.249699363930827e-009	1.648101e+000
2.250566429962676e-009	1.648100e+000
2.252300562026374e-009	1.648100e+000
2.254334112344329e-009	1.648101e+000
2.258547081338019e-009	1.648100e+000
2.260951671884513e-009	1.648100e+000
2.263437245669796e-009	1.648100e+000
2.265815898441219e-009	1.648101e+000
2.268760983248860e-009	1.648101e+000
2.274167712280312e-009	1.648102e+000
2.278093207441334e-009	1.648102e+000
2.281664524697839e-009	1.648103e+000
2.286116848991655e-009	1.648102e+000
2.287884445769204e-009	1.648101e+000
2.289808438104901e-009	1.648100e+000
2.290817575888016e-009	1.648100e+000
2.292668654497485e-009	1.648101e+000
2.293944314360123e-009	1.648103e+000
2.295237712744642e-009	1.648104e+000
2.295891813387573e-009	1.648104e+000
2.297200014673433e-009	1.648103e+000
2.298060179305930e-009	1.648101e+000
2.298936655403971e-009	1.648101e+000
2.299511160181245e-009	1.648103e+000
2.300106367233257e-009	1.648104e+000
2.300587380748602e-009	1.648104e+000
2.302484802289085e-009	1.648104e+000
2.304396894302451e-009	1.648105e+000
2.304853231089138e-009	1.648102e+000
2.305110336875492e-009	1.648099e+000
2.305376367193676e-009	1.648091e+000
2.305451896643080e-009	1.648085e+000
2.305522577392853e-009	1.648082e+000
2.305645656551154e-009	1.648081e+000
2.305830079993385e-009	1.648081e+000
2.306000083614452e-009	1.648081e+000
2.306086191148942e-009	1.648088e+000
2.306176634120954e-009	1.648104e+000
2.306265905733860e-009	1.648103e+000
2.306329240426994e-009	1.648089e+000
2.306398397381297e-009	1.648098e+000
2.306449885332402e-009	1.648111e+000
2.306498883462496e-009	1.648094e+000
2.306534952859323e-009	1.648068e+000
2.306585688306323e-009	1.648051e+000
2.306627936579939e-009	1.648064e+000
2.306679158412229e-009	1.648096e+000
2.306731237847642e-009	1.648111e+000
2.306841317902301e-009	1.648081e+000
2.306899318124756e-009	1.648081e+000
2.306957821754053e-009	1.648087e+000
2.307047202703590e-009	1.648096e+000
2.307135244540155e-009	1.648088e+000
2.307230940594240e-009	1.648080e+000
2.307311053762967e-009	1.648086e+000
2.307436306556927e-009	1.648096e+000
2.307550380950152e-009	1.648096e+000
2.307674564373774e-009	1.648096e+000
2.307874358215806e-009	1.648092e+000
2.308138085080885e-009	1.648092e+000
2.308347887334663e-009	1.648095e+000
2.308565778726770e-009	1.648095e+000
2.308878241461036e-009	1.648097e+000
2.309366287450252e-009	1.648101e+000
2.309844495370352e-009	1.648106e+000
2.309900741094201e-009	1.648108e+000
2.310013232541900e-009	1.648111e+000
2.310150011713502e-009	1.648108e+000
2.310369601435019e-009	1.648099e+000
2.310585899283309e-009	1.648095e+000
2.310789418989780e-009	1.648095e+000
2.311085359628271e-009	1.648097e+000
2.311556008764083e-009	1.648101e+000
2.312017576149159e-009	1.648103e+000
2.312446399911770e-009	1.648103e+000
2.313069296079121e-009	1.648103e+000
2.314315088413822e-009	1.648103e+000
2.315526854400433e-009	1.648103e+000
2.316751896819088e-009	1.648102e+000
2.317919257811952e-009	1.648100e+000
2.319092384743612e-009	1.648098e+000
2.319216232014923e-009	1.648097e+000
2.319463926557546e-009	1.648097e+000
2.319830616833315e-009	1.648101e+000
2.320187009676977e-009	1.648101e+000
2.320516778957276e-009	1.648098e+000
2.320854189131109e-009	1.648095e+000
2.321150097454682e-009	1.648095e+000
2.321467109770713e-009	1.648097e+000
2.321938789064792e-009	1.648101e+000
2.322401674524540e-009	1.648101e+000
2.322803034566689e-009	1.648099e+000
2.323779524376722e-009	1.648103e+000
2.324311967888371e-009	1.648103e+000
2.324872325964552e-009	1.648102e+000
2.325707384212859e-009	1.648100e+000
2.326529931509798e-009	1.648099e+000
2.328428781124498e-009	1.648097e+000
2.329526681280726e-009	1.648098e+000
2.330692373663252e-009	1.648100e+000
2.332009966284005e-009	1.648101e+000
2.333142086659375e-009	1.648100e+000
2.334594749741500e-009	1.648099e+000
2.336510692583296e-009	1.648098e+000
2.338220261324531e-009	1.648099e+000
2.339604882767514e-009	1.648101e+000
2.340931582929895e-009	1.648100e+000
2.341880246612735e-009	1.648098e+000
2.342817087044232e-009	1.648097e+000
2.343672499954663e-009	1.648097e+000
2.345062777539042e-009	1.648100e+000
2.346367188537472e-009	1.648101e+000
2.347225635483582e-009	1.648099e+000
2.348257585961521e-009	1.648098e+000
2.349353511282012e-009	1.648099e+000
2.350644256105925e-009	1.648101e+000
2.352074095971341e-009	1.648101e+000
2.353104108538649e-009	1.648099e+000
2.354282498564720e-009	1.648098e+000
2.355451668381515e-009	1.648099e+000
2.356642938313353e-009	1.648101e+000
2.358116398789663e-009	1.648101e+000
2.359107000392275e-009	1.648099e+000
2.360259346413716e-009	1.648095e+000
2.361037658775681e-009	1.648095e+000
2.362095334518830e-009	1.648097e+000
2.363054159719987e-009	1.648099e+000
2.364287669763042e-009	1.648101e+000
2.365488181070119e-009	1.648101e+000
2.366469039144301e-009	1.648099e+000
2.367617350083188e-009	1.648098e+000
2.368634418419970e-009	1.648098e+000
2.370137257896000e-009	1.648099e+000
2.372198185990897e-009	1.648098e+000
2.374178746478756e-009	1.648098e+000
2.376460539491565e-009	1.648098e+000
2.379389161826672e-009	1.648098e+000
2.383902702455298e-009	1.648099e+000
2.387753026221507e-009	1.648099e+000
2.391895807565634e-009	1.648099e+000
2.400181370253887e-009	1.648099e+000
2.406189924262648e-009	1.648099e+000
2.416750519642374e-009	1.648099e+000
2.428690088731447e-009	1.648099e+000
2.440428978379630e-009	1.648099e+000
2.453134489076317e-009	1.648099e+000
2.472082940742702e-009	1.648099e+000
2.490474739843722e-009	1.648099e+000
2.503932982845714e-009	1.648099e+000
2.526053443434519e-009	1.648099e+000
2.540751618509079e-009	1.648099e+000
2.556040457540739e-009	1.648100e+000
2.560604136299734e-009	1.648100e+000
2.563645936206509e-009	1.648100e+000
2.564379414716419e-009	1.648104e+000
2.564598529344486e-009	1.648097e+000
2.564657250188640e-009	1.648079e+000
2.564657320531776e-009	1.648079e+000
2.565384329415235e-009	1.648078e+000
2.565442243188716e-009	1.648078e+000
2.565558070735678e-009	1.648087e+000
2.565648834267580e-009	1.648101e+000
2.565802126252431e-009	1.648129e+000
2.565923719909934e-009	1.648116e+000
2.565963302332544e-009	1.648096e+000
2.566014440223928e-009	1.648065e+000
2.566076035089041e-009	1.648048e+000
2.566120582613138e-009	1.648048e+000
2.566165923971868e-009	1.648048e+000
2.566256606689328e-009	1.648064e+000
2.566328028446739e-009	1.648078e+000
2.566396078444147e-009	1.648078e+000
2.566471515135051e-009	1.648078e+000
2.566539930269605e-009	1.648084e+000
2.566639625313021e-009	1.648108e+000
2.566737655232524e-009	1.648115e+000
2.566811861905240e-009	1.648093e+000
2.566882102271459e-009	1.648078e+000
2.566928118444397e-009	1.648078e+000
2.567010483355719e-009	1.648084e+000
2.567114609332141e-009	1.648100e+000
2.567215451506473e-009	1.648100e+000
2.567300809289230e-009	1.648093e+000
2.567389954760022e-009	1.648099e+000
2.567508328965592e-009	1.648108e+000
2.567737741636668e-009	1.648124e+000
2.567975846673554e-009	1.648108e+000
2.568090119846373e-009	1.648108e+000
2.568421959327454e-009	1.648109e+000
2.568752472334238e-009	1.648109e+000
2.569239853463565e-009	1.648109e+000
2.569330667350492e-009	1.648100e+000
2.569390446230759e-009	1.648085e+000
2.569430912776230e-009	1.648078e+000
2.569473317208655e-009	1.648078e+000
2.569548106051356e-009	1.648139e+000
2.569586686588397e-009	1.648078e+000
2.570043498266610e-009	1.648078e+000
2.570213103855968e-009	1.648093e+000
2.570299763161780e-009	1.648101e+000
2.570389982033613e-009	1.648116e+000
2.570481799041933e-009	1.648104e+000
2.570531692641596e-009	1.648086e+000
2.570589035308412e-009	1.648078e+000
2.570717580312634e-009	1.648078e+000
2.570800851518331e-009	1.648085e+000
2.570895716243449e-009	1.648101e+000
2.570988321032399e-009	1.648117e+000
2.571059170315657e-009	1.648116e+000
2.571124012300973e-009	1.648570e+000
2.571127534171513e-009	1.648078e+000
2.571267163493451e-009	1.648078e+000
2.571344367538850e-009	1.648085e+000
2.571433326355420e-009	1.648101e+000
2.571520628297926e-009	1.648100e+000
2.571586920650866e-009	1.648086e+000
2.571658028084516e-009	1.648078e+000
2.571795122694585e-009	1.648078e+000
2.571861034541953e-009	1.648084e+000
2.571956429894236e-009	1.648100e+000
2.572050692022208e-009	1.648100e+000
2.572127701977450e-009	1.648085e+000
2.572208845830953e-009	1.648077e+000
2.572274884456386e-009	1.648084e+000
2.572374109501654e-009	1.648100e+000
2.572473029281357e-009	1.648099e+000
2.572548376384539e-009	1.648085e+000
2.572624907048572e-009	1.648077e+000
2.572692707071548e-009	1.648077e+000
2.572765368293210e-009	1.648083e+000
2.572873722536178e-009	1.648100e+000
2.572980134893406e-009	1.648108e+000
2.573072422801440e-009	1.648108e+000
2.573209557671689e-009	1.648105e+000
2.573402498290450e-009	1.648096e+000
2.573591181488459e-009	1.648097e+000
2.573761468915626e-009	1.648104e+000
2.573934169292880e-009	1.648108e+000
2.574072139428977e-009	1.648105e+000
2.574267497741996e-009	1.648097e+000
2.574462553159354e-009	1.648097e+000
2.574625994595674e-009	1.648104e+000
2.574794470617970e-009	1.648099e+000
2.574922860012754e-009	1.648093e+000
2.575174791966773e-009	1.648108e+000
2.575427395397520e-009	1.648108e+000
2.575595027793866e-009	1.648105e+000
2.575775628468651e-009	1.648097e+000
2.575953472828972e-009	1.648097e+000
2.576092911862366e-009	1.648104e+000
2.576238708133385e-009	1.648108e+000
2.577204018096776e-009	1.648109e+000
2.577318343524206e-009	1.648109e+000
2.577421665701978e-009	1.648100e+000
2.577488109591482e-009	1.648086e+000
2.577559517919752e-009	1.648078e+000
2.577951920790894e-009	1.648078e+000
2.578034157367904e-009	1.648085e+000
2.578123172087354e-009	1.648101e+000
2.578210722045636e-009	1.648100e+000
2.578284681656278e-009	1.648085e+000
2.578351650386254e-009	1.648061e+000
2.578405849443932e-009	1.648047e+000
2.578526595651087e-009	1.648077e+000
2.578574156681453e-009	1.648077e+000
2.578644408233254e-009	1.648077e+000
2.578742065277939e-009	1.648077e+000
2.578937379367310e-009	1.648080e+000
2.579196277998994e-009	1.648088e+000
2.579442660924856e-009	1.648092e+000
2.579762078709830e-009	1.648092e+000
2.580058160460167e-009	1.648085e+000
2.580091003728011e-009	1.648082e+000
2.580156690263699e-009	1.648082e+000
2.580269386951855e-009	1.648100e+000
2.580380241311210e-009	1.648107e+000
2.580490001095545e-009	1.648107e+000
2.580646033966213e-009	1.648104e+000
2.580887686556922e-009	1.648096e+000
2.581124880631364e-009	1.648096e+000
2.581348142178345e-009	1.648092e+000
2.581357827701254e-009	1.648087e+000
2.581377198747072e-009	1.648077e+000
2.581415940838708e-009	1.648077e+000
2.581493425021981e-009	1.648083e+000
2.581615536242864e-009	1.648100e+000
2.581734822801193e-009	1.648107e+000
2.582012486245141e-009	1.648107e+000
2.582185187114383e-009	1.648104e+000
2.582440719230997e-009	1.648086e+000
2.582459902815233e-009	1.648082e+000
2.582498269983705e-009	1.648077e+000
2.582575004320648e-009	1.648077e+000
2.582655337935053e-009	1.648082e+000
2.582785394864061e-009	1.648100e+000
2.582913567309096e-009	1.648107e+000
2.583028984607009e-009	1.648107e+000
2.583198413489585e-009	1.648107e+000
2.583443143024190e-009	1.648107e+000
2.583932602093401e-009	1.648106e+000
2.584357701054181e-009	1.648102e+000
2.584870390074922e-009	1.648100e+000
2.585860305249444e-009	1.648096e+000
2.586892399760081e-009	1.648100e+000
2.588452047009646e-009	1.648100e+000
2.589134387330539e-009	1.648100e+000
2.590499067972324e-009	1.648101e+000
2.591397124946258e-009	1.648101e+000
2.592846266143879e-009	1.648101e+000
2.596065068661234e-009	1.648101e+000
2.596489375955350e-009	1.648099e+000
2.596725282798324e-009	1.648089e+000
2.596795390357880e-009	1.648081e+000
2.596829458370890e-009	1.648078e+000
2.597541053456462e-009	1.648078e+000
2.597627283092458e-009	1.648085e+000
2.597721209839586e-009	1.648100e+000
2.597813429116980e-009	1.648099e+000
2.597881149883033e-009	1.648085e+000
2.597954416838277e-009	1.648077e+000
2.598010108116128e-009	1.648077e+000
2.598106677908045e-009	1.648077e+000
2.598299817491881e-009	1.648081e+000
2.598534705642917e-009	1.648093e+000
2.598756417336341e-009	1.648100e+000
2.598932257005082e-009	1.648096e+000
2.599135958987464e-009	1.648092e+000
2.599375569183747e-009	1.648092e+000
2.599604256198177e-009	1.648094e+000
2.599998535332244e-009	1.648100e+000
2.600389093959448e-009	1.648101e+000
2.600653015911752e-009	1.648096e+000
2.600971347507590e-009	1.648092e+000
2.601253365061155e-009	1.648092e+000
2.601568461582208e-009	1.648092e+000
2.602036019483439e-009	1.648093e+000
2.602862137942422e-009	1.648095e+000
2.603675192785490e-009	1.648096e+000
2.604637168011843e-009	1.648098e+000
2.606752091184445e-009	1.648095e+000
2.607661388708413e-009	1.648096e+000
2.609059715090250e-009	1.648098e+000
2.610321489324806e-009	1.648099e+000
2.611219505483919e-009	1.648099e+000
2.612847731276904e-009	1.648097e+000
2.614512501667156e-009	1.648095e+000
2.615664127109094e-009	1.648095e+000
2.616654959188898e-009	1.648095e+000
2.618203975668107e-009	1.648096e+000
2.619852441358472e-009	1.648096e+000
2.621949666460934e-009	1.648096e+000
2.624063851659453e-009	1.648095e+000
2.626673207456912e-009	1.648095e+000
2.629296044143428e-009	1.648095e+000
2.632574195428694e-009	1.648096e+000
2.636458426844322e-009	1.648097e+000
2.640211734429236e-009	1.648097e+000
2.643025970102027e-009	1.648097e+000
2.645801998696554e-009	1.648096e+000
2.648113461675426e-009	1.648096e+000
2.651640328818826e-009	1.648096e+000
2.654921455337638e-009	1.648097e+000
2.658228981722866e-009	1.648097e+000
2.662174251019803e-009	1.648097e+000
2.666372209055561e-009	1.648097e+000
2.669488445351359e-009	1.648098e+000
2.672860858277709e-009	1.648098e+000
2.676346262972376e-009	1.648097e+000
2.678762945246211e-009	1.648096e+000
2.680536874982617e-009	1.648096e+000
2.681844148297155e-009	1.648098e+000
2.683078170419803e-009	1.648099e+000
2.683721158439418e-009	1.648099e+000
2.688954044708234e-009	1.648100e+000
2.689520527355753e-009	1.648100e+000
2.689896850889826e-009	1.648097e+000
